business_date,split,target_room_revenue,target_occupancy_rate,target_adr,total_physical_rooms,ooo_rooms,available_rooms,room_nights,occupancy_rate,room_revenue,food_revenue,other_revenue,total_revenue,adr,revpar,cancelled_rooms,no_show_rooms,day_use_rooms,deduct_individual_rooms,deduct_group_rooms,day_of_week,month,quarter,week_of_year,is_weekend,retail_rate,is_federal_holiday,days_to_next_holiday,days_from_last_holiday,temp_mean_f,temp_max_f,temp_min_f,precipitation_in,had_precipitation,snowfall_in,had_snow,windspeed_max_mph,weathercode,medallia_sample_size,medallia_overall_satisfaction,medallia_likelihood_to_recommend,medallia_likelihood_to_return,medallia_value_for_price,medallia_hotel_cleanliness,pickup_7d,pickup_14d,pickup_21d,pickup_30d,pickup_60d,total_rooms_on_books,avg_booked_rate,adr_gap_vs_comp_lag_28d,adr_gap_vs_comp_lag_7d,adr_gap_vs_comp_roll_28d,adr_gap_vs_comp_roll_7d,adr_lag_14d,adr_lag_28d,adr_lag_364d,adr_lag_7d,adr_roll_28d,adr_roll_7d,ari_lag_28d,ari_lag_7d,ari_roll_28d,ari_roll_7d,comp_adr_lag_28d,comp_adr_lag_7d,comp_adr_roll_28d,comp_adr_roll_7d,comp_occ_lag_28d,comp_occ_lag_7d,comp_occ_roll_28d,comp_occ_roll_7d,comp_revpar_lag_28d,comp_revpar_lag_7d,comp_revpar_roll_28d,comp_revpar_roll_7d,mpi_lag_28d,mpi_lag_7d,mpi_roll_28d,mpi_roll_7d,occ_lag_14d,occ_lag_28d,occ_lag_364d,occ_lag_7d,occ_roll_28d,occ_roll_7d,rev_lag_14d,rev_lag_28d,rev_lag_364d,rev_lag_7d,rev_roll_28d,rev_roll_7d,rgi_lag_28d,rgi_lag_7d,rgi_roll_28d,rgi_roll_7d,weather_description,comp_occ,comp_adr,comp_revpar,mpi,ari,rgi,adr_gap_vs_comp
2024-05-12,train,20668.54,0.5786,255.17,147,7,140,81,0.5786,20668.54,1177.97,3432.53,25279.04,255.17,147.63,8,1,0,74,7,6,5,2,19,True,549,False,15.0,4.0,50.7,55.4,47.9,0.248,True,0.0,False,8.9,61,24.0,6.5,5.6,4.8,4.9,7.5,33,17,11,4,3,126,224.74,12.52,-32.24,-17.5582,-19.9357,260.61,282.49,,267.98,336.5525,357.0771,79.57,92.36,95.2829,95.2557,269.97,300.22,354.1107,377.0129,0.8029,0.7937,0.9121,0.9243,216.75,238.28,325.5057,351.1071,93.2,89.14,95.6654,97.6014,0.7762,0.6224,,0.7483,0.8727,0.9457,28927.99,25141.42,,28673.4,42371.1893,47892.3843,74.16,82.33,91.1932,93.0229,Slight rain,0.8187,305.73,250.29,67.3,87.07,58.61,-50.56
2024-05-13,train,33743.71,0.7676,309.58,147,5,142,109,0.7676,33743.71,1998.42,3031.18,38773.31,309.58,237.63,16,5,1,82,27,0,5,2,20,False,529,False,14.0,5.0,54.7,65.3,43.3,0.012,True,0.0,False,14.1,51,24.0,6.5,5.6,4.8,4.9,7.5,47,36,31,10,2,161,287.43,-15.23,-25.58,-19.8111,-22.5529,267.91,274.85,,296.06,335.5768,355.2471,83.51,93.57,95.5507,94.5,290.08,321.64,355.3879,377.8,0.9106,0.8817,0.9127,0.9279,264.16,283.6,326.7036,352.8229,90.39,107.25,94.7404,94.4814,0.7746,0.8511,,0.993,0.8712,0.9215,29470.36,32981.63,,41744.78,42211.4436,46748.8329,75.49,100.35,90.6379,89.6343,Light drizzle,0.9212,358.63,330.35,80.49,86.87,69.93,-49.05
2024-05-14,train,66124.26,0.993,468.97,147,5,142,141,0.993,66124.26,1341.84,3292.09,70758.19,468.97,465.66,16,1,0,67,74,1,5,2,20,False,649,False,13.0,6.0,60.3,69.3,50.1,0.15,True,0.0,False,13.9,61,24.0,6.5,5.6,4.8,4.9,7.5,79,74,65,7,2,196,435.33,-35.31,-52.06,-21.0189,-25.9057,267.48,271.27,,315.54,336.8171,357.1786,93.75,86.03,95.6707,93.5429,306.58,367.6,357.8361,383.0843,0.9133,0.9803,0.913,0.9336,279.99,360.36,329.0675,359.5014,99.81,98.54,94.3868,90.6586,0.7832,0.993,,1.0,0.8682,0.8893,29957.38,38520.43,,44805.99,42238.6607,45605.8229,93.58,84.77,90.4393,85.2886,Slight rain,0.9855,483.89,476.9,97.33,99.64,96.98,-14.92
2024-05-15,train,66007.54,0.9792,468.14,147,3,144,141,0.9792,66007.54,1429.45,2252.99,69689.98,468.14,458.39,4,1,0,71,70,2,5,2,20,False,279,False,12.0,7.0,60.0,66.5,56.3,0.295,True,0.0,False,17.3,55,24.0,6.5,5.6,4.8,4.9,7.5,21,18,15,15,10,195,426.1,-14.12,-41.67,-20.2907,-20.6,312.2,291.37,,323.22,343.8779,379.0971,97.08,88.65,95.8811,95.4871,305.49,364.89,364.1686,399.6971,0.929,0.9803,0.9156,0.9343,283.81,357.7,336.1,376.15,96.66,95.77,94.2982,90.4857,0.965,0.986,,0.9787,0.8682,0.8883,43083.03,41083.02,,44604.68,43224.5118,48651.29,93.83,84.89,90.5607,87.0329,Heavy drizzle,0.9934,486.82,483.63,96.56,96.76,93.43,-18.68
2024-05-16,train,57865.1,0.8881,455.63,147,4,143,127,0.8881,57865.1,2171.96,3408.51,63445.57,455.63,404.65,19,0,0,107,20,3,5,2,20,False,679,False,11.0,8.0,61.7,65.7,58.9,0.189,True,0.0,False,21.4,51,24.0,6.5,5.6,4.8,4.9,7.5,43,37,31,23,17,178,403.69,-110.99,21.5,-20.4536,-17.3157,329.57,316.93,,358.85,350.1911,399.8,95.52,107.42,95.8696,96.6457,427.92,337.35,370.6446,417.1157,0.9133,0.9185,0.9179,0.9362,390.81,309.87,343.2364,394.14,90.12,100.73,94.2946,90.5986,0.9718,0.9859,,0.9714,0.868,0.8884,45480.92,44369.77,,48802.97,44114.6732,51708.8414,86.09,108.19,90.5464,88.2529,Light drizzle,0.9685,468.83,454.05,89.2,98.42,87.8,-13.2
2024-05-17,train,68574.14,0.9444,504.22,147,3,144,136,0.9444,68574.14,2375.6,3662.81,74612.55,504.22,476.21,14,3,0,112,24,4,5,2,20,False,329,False,10.0,9.0,63.2,72.9,53.9,0.0,False,0.0,False,11.8,3,24.0,6.5,5.6,4.8,4.9,7.5,69,59,49,39,29,190,456.92,-36.99,6.51,-16.9611,-22.2729,470.39,389.11,,468.97,355.1446,413.6257,99.17,102.05,95.9732,95.36,426.1,462.46,372.1057,435.8986,0.9212,0.9409,0.9199,0.9433,392.5,435.12,345.495,414.7371,89.35,96.89,94.2618,88.9514,0.9231,0.8601,,0.9504,0.8645,0.8765,62092.0,47859.97,,62842.3,44596.6493,53003.4314,88.62,98.87,90.6075,85.34,Overcast,0.9724,544.56,529.53,95.15,93.59,89.05,-40.34
2024-05-18,train,76583.81,0.9722,547.03,147,3,144,140,0.9722,76583.81,3554.92,4037.31,84176.04,547.03,531.83,13,3,1,117,23,5,5,2,20,True,409,False,9.0,10.0,61.7,72.3,55.8,0.098,True,0.0,False,7.6,53,24.0,6.5,5.6,4.8,4.9,7.5,43,39,35,25,11,203,486.46,182.27,-16.01,-17.0807,-28.9657,524.22,425.3,,468.92,359.2557,418.6614,96.9,96.71,95.7739,94.1514,243.03,484.93,376.3364,447.6271,0.8226,0.975,0.9217,0.9478,199.92,472.82,350.3889,428.2243,76.09,94.89,94.4689,88.7029,1.0,0.9155,,0.9784,0.8675,0.8756,74963.77,55289.23,,63772.57,45336.4411,53822.2657,73.72,91.76,90.6229,83.9371,Drizzle,0.9934,570.69,566.94,95.87,97.02,93.02,-23.66
2024-05-19,train,34186.62,0.8601,277.94,147,4,143,123,0.8601,34186.62,1836.63,5288.78,41312.03,277.94,239.07,12,1,0,120,3,6,5,2,20,True,539,False,8.0,11.0,61.8,73.6,54.5,0.0,False,0.0,False,13.1,3,13.0,6.9,6.5,5.3,5.2,7.8,35,31,25,11,3,176,249.08,34.47,-50.56,-24.4354,-30.0586,267.98,288.09,,255.17,363.6032,429.82,90.17,87.07,95.7782,94.1957,253.62,305.73,388.0386,459.8786,0.7792,0.8187,0.9278,0.9504,197.63,250.29,363.4968,441.67,83.82,67.3,95.1754,88.8429,0.7483,0.6992,,0.5786,0.8695,0.8747,28673.4,24776.07,,20668.54,46096.9618,55652.4429,75.57,58.61,91.3121,84.1171,Overcast,0.883,306.82,270.94,94.76,94.23,89.29,-28.88
2024-05-20,train,41843.5,0.965,303.21,147,4,143,138,0.965,41843.5,2877.59,2974.67,47695.76,303.21,292.61,22,3,0,69,69,0,5,2,21,False,569,False,7.0,12.0,60.6,73.9,51.8,0.0,False,0.0,False,11.4,3,13.0,6.9,6.5,5.3,5.2,7.8,79,72,62,5,2,189,274.71,-16.52,-49.05,-26.6979,-26.9614,296.06,253.23,,309.58,363.2407,433.0729,99.79,86.87,95.9232,95.2186,269.75,358.63,389.9386,460.0343,0.9396,0.9212,0.9315,0.9596,253.44,330.35,366.115,444.62,76.75,80.49,95.5661,92.7657,0.993,0.7234,,0.7676,0.8752,0.9149,41744.78,25829.66,,33743.71,46433.0529,57583.5971,76.59,69.93,91.8021,88.5,Overcast,0.9185,319.33,293.32,102.21,100.61,102.83,-16.12
2024-05-21,train,47024.2,0.9931,326.56,147,2,145,144,0.9931,47024.2,1538.03,4424.97,52987.2,326.56,324.3,9,1,0,53,91,1,5,2,21,False,319,False,6.0,13.0,64.5,76.6,54.5,0.0,False,0.0,False,11.1,3,13.0,6.9,6.5,5.3,5.2,7.8,25,23,23,5,3,199,294.33,-24.02,-14.92,-26.6836,-22.2571,315.54,257.38,,468.97,365.0257,432.1629,94.95,99.64,95.9525,97.1814,281.4,483.89,391.7093,454.42,0.9527,0.9855,0.9308,0.9592,268.09,476.9,367.5393,439.33,99.97,97.33,96.4754,95.8686,1.0,0.6154,,0.993,0.8839,0.9431,44805.99,22649.52,,66124.26,47004.9757,58740.71,94.92,96.98,92.7393,93.2,Overcast,0.9711,350.52,340.39,100.88,94.67,95.49,-23.96
2024-05-22,train,49733.99,0.979,355.24,147,4,143,140,0.979,49733.99,1754.85,1761.5,53250.34,355.24,347.79,15,0,0,53,87,2,5,2,21,False,629,False,5.0,14.0,69.6,80.9,60.2,0.0,False,0.0,False,14.5,3,13.0,6.9,6.5,5.3,5.2,7.8,18,13,13,12,11,203,312.33,-41.59,-18.68,-26.6814,-23.5486,323.22,260.05,,468.14,367.4964,411.8186,90.46,96.76,95.9425,96.4714,301.64,486.82,394.1779,435.3671,0.9501,0.9934,0.9314,0.9572,286.57,483.63,370.1214,419.8286,102.39,96.56,96.5079,96.3757,0.9787,0.7413,,0.9792,0.8974,0.9432,44604.68,27564.79,,66007.54,47875.5,56012.13,92.63,93.43,92.7596,92.9871,Overcast,0.9553,344.58,329.19,99.7,101.94,101.62,10.66
2024-05-23,train,52471.53,0.9862,366.93,147,2,145,143,0.9862,52471.53,1639.56,2298.49,56409.58,366.93,361.87,7,0,0,58,85,3,5,2,21,False,529,False,4.0,15.0,72.4,79.9,65.6,0.291,True,0.0,False,10.3,63,13.0,6.9,6.5,5.3,5.2,7.8,42,36,31,31,27,202,329.45,-226.79,-13.2,-24.8154,-19.3571,358.85,274.3,,455.63,370.8961,395.69,98.68,98.42,96.3525,97.2114,501.09,468.83,395.7114,415.0471,0.8962,0.9685,0.9316,0.9517,449.07,454.05,371.6436,397.7657,94.12,89.2,96.4118,96.8243,0.9714,0.8112,,0.8881,0.9058,0.9431,48802.97,31818.28,,57865.1,48667.2571,53687.3371,92.89,87.8,93.0807,94.1571,Rain,0.9396,340.17,319.6,103.53,108.1,111.93,26.76
2024-05-24,train,55440.24,0.931,410.67,147,2,145,135,0.931,55440.24,3562.2,4535.9400000000005,63538.38,410.67,382.35,12,0,0,104,31,4,5,2,21,False,309,False,3.0,16.0,72.5,85.6,61.2,0.0,False,0.0,False,10.6,3,13.0,6.9,6.5,5.3,5.2,7.8,45,31,26,17,15,187,377.86,-162.64,-40.34,-15.76,-13.6486,468.97,397.17,,504.22,374.2043,383.0186,101.73,93.59,96.6889,98.5943,559.81,544.56,389.9643,396.6671,0.9855,0.9724,0.9332,0.9476,551.72,529.53,367.0196,378.5586,98.02,95.15,96.7479,98.8714,0.9504,0.8252,,0.9444,0.9121,0.9571,62842.3,46865.87,,68574.14,49404.8732,52916.8271,99.71,89.05,93.7607,97.6043,Overcast,0.9593,419.37,402.28,95.74,98.31,94.12,-8.7
2024-05-25,train,65621.78,0.9722,468.73,147,3,144,140,0.9722,65621.78,4455.0,4382.01,74458.79,468.73,455.71,14,2,0,121,19,5,5,2,21,True,559,False,2.0,17.0,67.3,78.6,58.6,0.0,False,0.0,False,11.3,3,13.0,6.9,6.5,5.3,5.2,7.8,33,17,15,8,3,197,428.44,236.65,-23.66,-10.2621,-9.1286,468.92,510.01,,547.03,374.6864,369.6543,101.38,97.02,96.5668,99.2686,273.36,570.69,384.9486,378.7829,0.8555,0.9934,0.9322,0.9457,233.85,566.94,361.6825,360.38,109.74,95.87,96.6664,98.9557,0.9784,0.993,,0.9722,0.9159,0.9552,63772.57,72421.5,,76583.81,49711.1007,51040.5557,111.26,93.02,93.5611,98.3286,Overcast,0.9895,476.46,471.45,96.25,98.68,94.98,-7.73
2024-05-26,train,39605.81,0.9658,280.89,147,1,146,141,0.9658,39605.81,4357.68,5798.7,49762.19,280.89,271.27,29,2,1,130,11,6,5,2,21,True,339,False,1.0,18.0,67.1,77.4,60.2,0.004,True,0.0,False,10.1,51,21.0,6.5,6.0,5.0,5.4,7.3,45,34,28,21,4,216,264.18,-22.12,-28.88,-18.99,-6.8529,255.17,260.61,,277.94,373.2121,358.4686,95.41,94.23,96.4704,99.5057,282.73,306.82,392.2021,365.3214,0.883,0.883,0.937,0.9452,249.67,270.94,370.1682,346.7386,90.91,94.76,96.1846,99.01,0.5786,0.7762,,0.8601,0.9151,0.9552,20668.54,28927.99,,34186.62,49468.2536,49474.5514,86.73,89.29,92.9796,98.6086,Light drizzle,0.9093,331.16,301.13,105.49,87.01,91.78,-50.27
2024-05-27,train,20229.92,0.6096,227.3,147,1,146,89,0.6096,20229.92,1451.03,3264.15,24945.1,227.3,138.56,10,3,0,80,9,0,5,2,22,False,339,True,23.0,19.0,66.1,72.1,62.3,1.756,True,0.0,False,18.0,65,21.0,6.5,6.0,5.0,5.4,7.3,23,17,11,6,1,137,208.05,-41.93,-16.12,-19.9954,-9.9086,309.58,267.91,,303.21,373.9364,358.89,96.99,100.61,96.1704,98.4743,309.84,319.33,393.9318,368.7986,0.9501,0.9185,0.938,0.9489,294.37,293.32,372.0061,351.0514,100.24,102.21,96.7054,100.5429,0.7676,0.7746,,0.965,0.9219,0.9703,33743.71,29470.36,,41843.5,49849.6043,50248.7214,97.22,102.83,93.16,98.9643,Heavy rain,0.6399,263.64,168.72,94.61,87.42,82.71,-36.34
2024-05-28,train,22622.18,0.6483,240.66,147,2,145,94,0.6483,22622.18,2221.42,3885.92,28729.52,240.66,156.02,11,0,0,85,9,1,5,2,22,False,439,False,22.0,1.0,71.6,80.8,64.0,0.004,True,0.0,False,16.9,51,21.0,6.5,6.0,5.0,5.4,7.3,20,15,9,8,0,144,221.22,-48.44,-23.96,-19.7957,-12.7971,468.97,267.48,,326.56,372.4861,348.0457,98.59,94.67,95.8286,96.59,315.92,350.52,392.2818,360.8429,0.9645,0.9711,0.9269,0.9091,304.71,340.39,367.5186,333.2514,97.34,100.88,96.5043,99.4571,0.993,0.7832,,0.9931,0.916,0.9196,66124.26,29957.38,,47024.2,49519.5886,47161.0671,95.96,95.49,92.6418,96.09,Light drizzle,0.7188,282.89,203.34,88.97,90.63,80.62,-42.23
2024-05-29,train,24040.24,0.6828,242.83,147,2,145,99,0.6828,24040.24,896.85,3073.99,28011.08,242.83,165.79,8,0,0,90,9,2,5,2,22,False,299,False,21.0,2.0,66.0,76.8,57.3,0.449,True,0.0,False,9.6,63,21.0,6.5,6.0,5.0,5.4,7.3,17,13,12,4,2,143,227.71,-48.43,10.66,-19.5739,-15.4071,468.14,312.2,,355.24,371.5282,335.7743,97.45,101.94,95.5443,96.0129,360.63,344.58,391.1021,351.1814,0.9632,0.9553,0.9181,0.8731,347.36,329.19,363.8982,313.6729,101.0,99.7,96.2054,97.7557,0.9792,0.965,,0.979,0.9112,0.8703,66007.54,43083.03,,49733.99,49257.6171,43675.0643,98.42,101.62,92.0939,93.9657,Rain,0.8279,284.6,235.61,81.35,85.73,69.74,-41.77
2024-05-30,train,31577.64,0.8151,265.36,147,1,146,119,0.8151,31577.64,1267.19,3325.0,36169.83,265.36,216.29,4,1,0,107,12,3,5,2,22,False,579,False,20.0,3.0,63.8,71.0,57.5,0.118,True,0.0,False,13.6,61,21.0,6.5,6.0,5.0,5.4,7.3,29,23,19,9,7,160,247.07,-164.25,26.76,-19.3361,-22.8971,455.63,329.57,,366.93,369.0507,319.7157,97.03,108.1,95.1257,93.6971,493.82,340.17,388.3868,342.6129,0.912,0.9396,0.9133,0.8549,450.34,319.6,359.9071,300.3043,96.23,103.53,95.5036,95.1343,0.8881,0.9718,,0.9862,0.9011,0.828,57865.1,45480.92,,52471.53,48577.5175,40004.5286,93.37,111.93,91.0696,89.4114,Slight rain,0.8883,291.67,259.1,91.13,91.58,83.46,-26.31
2024-05-31,train,58450.54,0.9931,405.91,147,2,145,144,0.9931,58450.54,2206.71,3161.78,63819.03,405.91,403.11,24,0,0,97,47,4,5,2,22,False,659,False,19.0,4.0,64.8,76.6,54.6,0.0,False,0.0,False,12.9,3,21.0,6.5,6.0,5.0,5.4,7.3,71,62,57,49,39,194,376.68,-47.2,-8.7,-14.4096,-30.4786,504.22,470.39,,410.67,366.7575,305.2057,101.36,98.31,94.9311,91.3371,517.59,419.37,381.1671,335.6843,0.9514,0.9593,0.9124,0.8476,492.42,402.28,353.0771,291.6614,100.11,95.74,95.3214,93.3629,0.9444,0.9231,,0.931,0.8955,0.8035,68574.14,62092.0,,55440.24,48080.9718,37019.6871,101.46,94.12,90.7157,85.3443,Overcast,0.9501,447.18,424.85,102.39,91.55,93.74,-41.27
2024-06-01,train,62957.72,0.9658,446.51,147,1,146,141,0.9658,62957.72,3691.12,2834.41,69483.25,446.51,431.22,15,0,0,81,60,5,6,2,22,True,659,False,18.0,5.0,68.6,83.3,55.0,0.0,False,0.0,False,10.9,3,21.0,6.5,6.0,5.0,5.4,7.3,26,22,10,8,5,196,417.28,238.58,-7.73,-14.1979,-35.1314,547.03,524.22,,468.73,364.4546,304.5257,91.64,98.68,94.5807,90.3714,285.64,476.46,378.6525,339.6571,0.8725,0.9895,0.9124,0.8463,249.23,471.45,350.6639,294.8857,109.16,96.25,95.4029,94.3129,0.9722,1.0,,0.9722,0.898,0.8124,76583.81,74963.77,,65621.78,47950.9196,37449.73,100.03,94.98,90.44,85.29,Overcast,0.9737,514.03,500.52,98.51,87.01,85.71,-67.52
2024-06-02,train,31040.68,0.8069,265.3,147,2,145,117,0.8069,31040.68,2541.83,4646.01,38228.52,265.3,214.07,17,2,0,112,5,6,6,2,22,True,379,False,17.0,6.0,69.1,80.5,57.1,0.0,False,0.0,False,13.2,3,6.0,8.8,8.0,7.3,7.0,9.3,34,25,15,14,5,173,239.15,-32.24,-50.27,-25.13,-43.6729,277.94,267.98,,280.89,361.6793,301.3514,92.36,87.01,94.4154,88.7043,300.22,331.16,386.8093,345.0243,0.7937,0.9093,0.916,0.844,238.28,301.13,359.6386,299.0386,89.14,105.49,95.0225,94.6357,0.8601,0.7483,,0.9658,0.8968,0.8115,34186.62,28673.4,,39605.81,47522.1321,37069.15,82.33,91.78,89.9286,83.9657,Overcast,0.8121,290.85,236.19,97.17,92.87,90.25,-25.55
2024-06-03,train,38485.28,0.9103,291.56,147,2,145,132,0.9103,38485.28,2562.83,5048.45,46096.56,291.56,265.42,7,2,1,113,19,0,6,2,23,False,659,False,16.0,7.0,73.9,85.5,63.9,0.0,False,0.0,False,8.5,3,6.0,8.8,8.0,7.3,7.0,9.3,37,28,20,9,0,182,267.93,-25.58,-36.34,-24.8911,-40.1414,303.21,296.06,,227.3,361.5836,299.1243,93.57,87.42,94.4336,89.5414,321.64,263.64,386.4746,339.2657,0.8817,0.6399,0.9166,0.8301,283.6,168.72,359.5639,289.7614,107.25,94.61,95.3093,93.4471,0.965,0.993,,0.6096,0.8989,0.7888,41843.5,41744.78,,20229.92,47606.6779,35845.56,100.35,82.71,90.2114,83.7471,Overcast,0.8909,324.29,288.92,100.8,91.25,91.97,-32.73
2024-06-04,train,43735.27,1.0,297.52,147,0,147,147,1.0,43735.27,2064.13,3177.83,48977.23,297.52,297.52,5,0,0,109,38,1,6,2,23,False,449,False,15.0,8.0,69.2,77.4,62.0,0.0,False,0.0,False,11.3,3,6.0,8.8,8.0,7.3,7.0,9.3,29,24,15,9,0,191,270.39,-52.06,-42.23,-25.1464,-39.6257,326.56,315.54,,240.66,361.4229,308.3043,86.03,90.63,94.3507,90.0886,367.6,282.89,386.5693,347.93,0.9803,0.7188,0.917,0.866,360.36,203.34,359.7539,306.9329,98.54,88.97,95.0789,94.3314,0.9931,1.0,,0.6483,0.8959,0.8318,47024.2,44805.99,,22622.18,47490.2671,38453.4686,84.77,80.62,89.9121,85.07,Overcast,0.9908,384.23,380.7,99.56,78.64,78.28,-86.71
2024-06-05,train,46485.21,1.0,316.23,147,0,147,147,1.0,46485.21,2094.19,3354.28,51933.68,316.23,316.23,3,0,0,104,43,2,6,2,23,False,339,False,14.0,9.0,68.5,78.4,59.5,0.134,True,0.0,False,15.3,61,6.0,8.8,8.0,7.3,7.0,9.3,30,27,22,13,0,179,288.69,-41.67,-41.77,-26.3839,-45.98,355.24,323.22,,242.83,360.7793,316.4271,88.65,85.73,94.0868,88.3757,364.89,284.6,387.1632,362.4071,0.9803,0.8279,0.9174,0.9048,357.7,235.61,360.4804,332.27,95.77,81.35,95.1154,95.8443,0.979,0.9787,,0.6828,0.8959,0.882,49733.99,44604.68,,24040.24,47452.0271,41469.6243,84.89,69.74,89.6804,84.7357,Slight rain,0.9816,388.59,381.44,100.49,82.69,83.1,-72.36
2024-06-06,train,47582.12,0.9718,344.8,147,5,142,138,0.9718,47582.12,2435.84,3593.99,53611.95,344.8,335.09,7,0,0,118,20,3,6,2,23,False,499,False,13.0,10.0,73.6,81.4,66.8,0.98,True,0.0,False,24.2,65,6.0,8.8,8.0,7.3,7.0,9.3,33,29,23,11,0,176,313.48,21.5,-26.31,-27.48,-50.35,366.93,358.85,,265.36,360.5296,326.9129,107.42,91.58,93.8739,87.9414,337.35,291.67,388.0096,377.2629,0.9185,0.8883,0.9174,0.9268,309.87,259.1,361.3282,353.1029,100.73,91.13,95.2839,98.5786,0.9862,0.9714,,0.8151,0.8967,0.9273,52471.53,48802.97,,31577.64,47519.1889,44676.0486,108.19,83.46,89.6164,86.6443,Heavy rain,0.9671,400.7,387.54,97.07,86.17,83.65,-55.9
2024-06-07,train,57044.32,0.9184,422.55,147,0,147,135,0.9184,57044.32,2760.78,4585.38,64390.48,422.55,388.06,23,1,0,122,13,4,6,2,23,False,499,False,12.0,11.0,73.1,83.0,64.8,0.024,True,0.0,False,13.8,53,6.0,8.8,8.0,7.3,7.0,9.3,56,54,48,35,7,186,389.8,6.51,-41.27,-30.2443,-54.5771,410.67,468.97,,405.91,360.0279,338.2614,102.05,91.55,93.115,87.1686,462.46,447.18,390.2721,392.8386,0.9409,0.9501,0.9191,0.938,435.12,424.85,364.1021,371.4514,96.89,102.39,95.1532,99.4271,0.931,0.9504,,0.9931,0.8967,0.9497,55440.24,62842.3,,58450.54,47475.5871,46962.4029,98.87,93.74,88.74,86.6714,Drizzle,0.9737,488.75,475.9,94.32,87.04,82.09,-66.2
2024-06-08,train,66814.55,0.9589,477.25,147,1,146,140,0.9589,66814.55,2380.18,4058.35,73253.08,477.25,457.63,19,5,0,109,31,5,6,2,23,True,389,False,11.0,12.0,68.7,77.4,59.3,0.0,False,0.0,False,17.3,3,6.0,8.8,8.0,7.3,7.0,9.3,43,40,26,22,7,193,435.39,-16.01,-67.52,-32.8411,-58.1386,468.73,468.92,,446.51,358.37,340.6386,96.71,87.01,92.5789,86.5243,484.93,514.03,391.2111,398.7771,0.975,0.9737,0.9203,0.9414,472.82,500.52,365.5586,378.7443,94.89,98.51,95.0614,98.2743,0.9722,0.9784,,0.9658,0.8956,0.939,65621.78,63772.57,,62957.72,47268.5164,46761.5143,91.76,85.71,88.1407,85.0071,Overcast,0.9685,521.34,504.9,98.34,92.51,90.97,-44.09
2024-06-09,train,41505.6,0.9932,284.28,147,0,147,146,0.9932,41505.6,2991.87,5195.0,49692.47,284.28,282.35,25,1,1,99,47,6,6,2,23,True,419,False,10.0,13.0,68.7,77.3,58.5,0.008,True,0.0,False,16.9,51,4.0,8.0,8.5,7.8,7.2,9.5,61,34,24,16,2,211,260.35,-50.56,-25.55,-33.8439,-54.7914,280.89,255.17,,265.3,358.6675,345.03,87.07,92.87,92.4289,87.31,305.73,290.85,392.5114,399.8214,0.8187,0.8121,0.9201,0.9407,250.29,236.19,366.7043,379.37,67.3,97.17,95.1846,98.25,0.9658,0.5786,,0.8069,0.8949,0.938,39605.81,20668.54,,31040.68,47377.1586,47312.49,58.61,90.25,88.1125,85.7586,Light drizzle,0.8949,295.36,264.31,110.98,99.58,110.52,-11.08
2024-06-10,train,41765.71,0.966,294.12,147,0,147,142,0.966,41765.71,2313.52,3251.63,47330.86,294.12,284.12,15,1,0,96,46,0,6,2,24,False,579,False,9.0,14.0,66.9,76.3,57.9,0.0,False,0.0,False,11.7,3,4.0,8.0,8.5,7.8,7.2,9.5,63,34,31,14,3,202,271.15,-49.05,-32.73,-32.4339,-52.7243,227.3,309.58,,291.56,359.7071,347.7414,86.87,91.25,92.8757,88.2686,358.63,324.29,392.1411,400.4657,0.9212,0.8909,0.9228,0.9525,330.35,288.92,367.205,383.3871,80.49,100.8,96.7446,100.2229,0.6096,0.7676,,0.9103,0.9097,0.9647,20229.92,33743.71,,38485.28,48121.3393,48807.4786,69.93,91.97,89.9664,88.6543,Overcast,0.9396,345.31,324.44,102.81,86.14,88.56,-51.19
2024-06-11,train,46731.09,0.9864,322.28,147,0,147,145,0.9864,46731.09,881.73,2442.0,50054.82,322.28,317.9,3,2,0,96,49,1,6,2,24,False,469,False,8.0,15.0,65.8,73.7,57.2,0.055,True,0.0,False,7.3,51,4.0,8.0,8.5,7.8,7.2,9.5,30,20,16,11,1,207,292.83,-14.92,-86.71,-32.5104,-55.3614,240.66,468.97,,297.52,359.155,348.1071,99.64,78.64,92.8496,87.5386,483.89,384.23,391.6654,403.4686,0.9855,0.9908,0.9235,0.9595,476.9,380.7,366.9939,388.4614,97.33,99.56,97.5418,100.51,0.6483,0.993,,1.0,0.9168,0.9726,22622.18,66124.26,,43735.27,48407.8393,49276.1114,96.98,78.28,90.6318,88.1671,Light drizzle,0.9737,396.54,386.12,101.3,81.44,82.5,-74.26
2024-06-12,train,46192.81,0.9864,318.57,147,0,147,145,0.9864,46192.81,1097.16,2110.2,49400.17,318.57,314.24,7,1,0,77,68,2,6,2,24,False,569,False,7.0,16.0,67.4,78.4,58.0,0.0,False,0.0,False,11.9,3,4.0,8.0,8.5,7.8,7.2,9.5,53,37,24,15,2,201,280.29,-18.68,-72.36,-34.6296,-53.5829,242.83,468.14,,316.23,353.9161,351.6443,96.76,82.69,92.1996,87.9386,486.82,388.59,388.5457,405.2271,0.9934,0.9816,0.923,0.957,483.63,381.44,363.7518,389.2357,96.56,100.49,97.6836,100.7586,0.6828,0.9792,,1.0,0.9165,0.9707,24040.24,66007.54,,46485.21,47715.2261,49704.0857,93.43,83.1,90.1146,88.77,Overcast,0.9724,392.0,381.18,101.44,81.89,83.07,-73.43
